id_produtos_orcamento,idproduto,idorcamento,descricao,quantidade1,quantidade2,quantidade3,quantidade4,quantidade5,quantidade6,quantidade7,valor1,valor2,valor3,valor4,valor5,valor6,valor7
84063,751,27322,KIT TOALHAS 100% ALGODÃO BANHO E ROSTO. \r\n1 BORDADO EM CADA PEÇA DE ATÉ 7cm CADA\r\n\r\nQuantidade Mínima: 50 peças.,50,0,0,0,0,0,0,99,0,0,0,0,0,0
84070,1183,27325,"Garrafa de alumínio 600ml \r\n Impressão  1 cor\r\n\r\nTamanho: 25,0xø6,4x21 cm.\r\nQuantidade Mínima: 50 peças.",0,100,200,0,0,0,0,0,27,26,0,0,0,0
84072,1303,27325,Kit ecológico:\r\nDois canudos INOX + escovinha higiênica \r\nembalagem de algodão \r\nimpressão .. 1 cor\r\n\r\nQuantidade Mínima: 100 peças.,0,100,200,0,0,0,0,0,13,12,0,0,0,0
84073,449,27326,camiseta 100% algodão fio 30 penteado BRANCA\r\nImpressão Serigrafia 2x1 cores\r\n\r\n ,0,0,0,450,0,0,0,0,0,0,25,0,0,0
84074,170,27326,camiseta básica fio 30 penteado 100% algodão AZUL MARINHO\r\nImpressão Serigrafia. 2x1 cor\r\n\r\n ,0,0,0,450,0,0,0,0,0,0,27,0,0,0
84075,457,27326,camisa polo piquet BRANCA\r\nImpressão Serigrafia. 2x0 cores\r\n\r\n ,0,200,0,0,0,0,0,0,36,0,0,0,0,0
84076,178,27326,camisa polo piquet AZUL MARINHO. \r\nImpressão Serigrafia. 2 cores\r\n\r\n ,0,200,0,0,0,0,0,0,38,0,0,0,0,0
84078,1295,27327,"Porta cartão de couro sintético  \r\nGravação laser\r\n\r\nTamanho: 6,8 x 10,4  cm.\r\nQuantidade Mínima: 100 peças.",0,100,0,0,0,0,0,0,22,0,0,0,0,0
84079,463,27327,"Kit de porta cartões, chaveiro e esferográfica. C. sintético, metal e alumínio. Esferográfica com ponteira touch. Em caixa almofadada. Porta cartões: 97 x 65 x 11 mm | Chaveiro: 15 x 92 x 8 mm | Esferográfica: ø11 x 135 mm | Caixa: 174 x 163 x 34 mm.\r\nGravação laser\r\n",50,0,0,0,0,0,0,65,0,0,0,0,0,0
84080,1260,27327,Pasta A5. Linho sintético e c. sintético. Fecho magnético. Bloco: 20 folhas pautadas. Placa metálica com acabamento emborrachado. Acessórios não inclusos.\r\n183 x 252 x 18 mm | Placa: 50 x 30 mm\r\nImpressão 1 cor\r\n \r\nQuantidade Mínima: 50 peças.,50,0,0,0,0,0,0,78,0,0,0,0,0,0
84081,1259,27327,"Pasta A4. Couro sintético e poliéster. Interior em microfibra. Bloco: 20 folhas pautadas. \r\nEsferográfica não inclusa.  \r\nImpressão  1 cor\r\n\r\nTamanho: 24,5 x 31,5 x 1,5 cm.\r\nQuantidade Mínima: 50 peças.",50,0,0,0,0,0,0,65,0,0,0,0,0,0
84082,1248,27327,"Conjunto de roller e esferográfica. Metal.\r\ncom  estojo almofadado.\r\nGravação laser\r\n\r\nTamanho:  ø1,2 x 13,2  cm.\r\nQuantidade Mínima: 50 peças.",50,0,0,0,0,0,0,58,0,0,0,0,0,0
84083,1247,27327,"Conjunto de Canetas roller e esferográfica em Alumínio. \r\nEm estojo almofadado.  \r\nGravação laser \r\n\r\nTamanho:  ø1,1 x 13,8  cm.\r\nQuantidade Mínima: 50 peças.",50,0,0,0,0,0,0,35,0,0,0,0,0,0
84086,1170,27328,"Garrafa plástica 550ml. \r\nImpressão 1 cor\r\n\r\nTamanho: 20xø6,7 cm.\r\nQuantidade Mínima: 100 peças.",0,100,0,0,0,0,0,0,23,0,0,0,0,0
84090,1212,27330,"Mochila em polyester, dois bolsos laterais em malha, bolso central, alça de ombro e mão.\r\nImpressão . 1 cor\r\n",0,100,0,0,0,0,0,0,54,0,0,0,0,0
84091,1217,27330,"Mochila p/ notebook, tecido poliéster, bolso central c/ porta notebook, \r\nbolso Frontal, dois bolsos laterais, alça de ombro e mão, toda forrada, gravação bolso frontal.. 1 cor\r\n\r\nTamanho: 44x31x11 cm.\r\n\r\n\r\nEM FALTA!!!",0,100,0,0,0,0,0,0,0,0,0,0,0,0
84092,1265,27330,Mochila nylon 600D. Bolsos laterais em tela e bolso interior. \r\nParte posterior e alças almofadadas. \r\nImpressão . 1 cor\r\n\r\nTamanho: 25 x 42 x 18 cm.\r\nQuantidade Mínima: 50 peças.,0,100,0,0,0,0,0,0,57,0,0,0,0,0
84093,991,27330,Caixa de som Bluetooth resistente a água. \r\nImpressão 1 cor\r\n\r\nTamanho: 8 x 5 cm.\r\nQuantidade Mínima: 100 peças.,0,100,0,0,0,0,0,0,35,0,0,0,0,0
84095,1016,27330,Mochila dobrável. Nylon 210 D. Com bolso frontal.. 1 cor\r\n\r\nTamanho: 29 x 41 x 11 cm.\r\n\r\n\r\nEM FALTA!!!,50,0,0,0,0,0,0,0,0,0,0,0,0,0
84096,1303,27331,Kit ecológico:\r\nDois canudos INOX + escovinha higiênica \r\nembalagem de algodão \r\nimpressão .. 2 cores\r\n\r\nQuantidade Mínima: 100 peças.,0,100,0,0,0,0,0,0,15,0,0,0,0,0
84098,1172,27331,"Garrafa aço inoxidável 750ml madeirado\r\nImpressão  1 cor\r\n\r\nTamanho: 27xø7,4 cm.\r\nQuantidade Mínima: 50 peças.",50,0,0,0,0,0,0,50,0,0,0,0,0,0
84099,13,27331,boné 100% algodão. Impressão Serigrafia. 1 cor\r\n\r\nQuantidade Mínima: 100 peças.,0,100,0,0,0,0,0,0,12,0,0,0,0,0
84102,189,27332,boné modelo americano. Impressão Serigrafia. \r\n\r\n ,0,0,300,0,0,0,0,0,0,11,0,0,0,0
84105,1348,27333,Máscara em algodão impressão\r\n \r\nMáscara comunitária/social ideal para ser usada pela população em geral.\r\n\r\nImpressão 1 cor\r\n\r\nQuantidade Mínima: 200 peças.,0,200,0,0,0,0,0,0,8,0,0,0,0,0
84106,1035,27333,Moleskine capa dura sintético. Com 80 folhas não pautadas. Impressão. 1 cor\r\n\r\nTamanho: 9 x 14  cm.\r\n,0,200,0,0,0,0,0,0,10,0,0,0,0,0
84107,897,27333,ECOBAG ALGODÃO. Impressão. 1 cor\r\n\r\nTamanho:  35x40 cm.\r\nQuantidade Mínima: 100 peças.,0,200,0,0,0,0,0,0,12,0,0,0,0,0
84108,189,27333,boné modelo americano. Impressão Serigrafia. 1 cor\r\n\r\nQuantidade Mínima: 100 peças.,0,200,0,0,0,0,0,0,11,0,0,0,0,0
84109,1342,27334,Sacola esportiva dobrável. 210D ripstop. Com bolso frontal.. \r\nImpressão 1 cor\r\n\r\nTamanho:  ø240x 41 cm.\r\n ,0,0,370,0,0,0,0,0,0,31,0,0,0,0
84111,1276,27334,Headphone Bluetooth - Conexão sem fio - Controle de volume\r\n- Alças ajustáveis - Microfone embutido\r\n- Espumas ergonômicas confortáveis\r\n- Baterias de lítio recarregável - Indicador de LED\r\n- Alcance de aproximadamente 10 metros. 1 cor\r\n,0,0,370,0,0,0,0,0,0,100,0,0,0,0
84112,902,27334," fone de ouvido, tamanho aprox. do fio: 1,0 metro\r\nConchas acolchoadas - Haste com altura regulável. Impressão. 1 cor\r\n\r\nQuantidade Mínima: 100 peças.",0,0,370,0,0,0,0,0,0,25,0,0,0,0
84113,749,27335,Toalha de praia. Microfibra: 250 g/m². Fornecida com sacola em non-woven (80 g/m²). \r\nImpressão  1 cor\r\n\r\nTamanho: 150 x 75  cm.\r\nQuantidade Mínima: 50 peças.,50,0,0,0,0,0,0,44,0,0,0,0,0,0
84115,897,27337,ECOBAG ALGODÃO. Impressão. 1 cor\r\n\r\nTamanho:  35x40 cm.\r\nQuantidade Mínima: 100 peças.,0,100,0,0,0,0,0,0,12,0,0,0,0,0
84116,1258,27337,"Caderno. Papel kraft. Capa dura. Com 60 folhas não pautadas de papel reciclado. \r\nIncluso esferográfica.. \r\n\\Impressão 1 cor\r\n\r\nTamanho: 13 x 17,7  cm.\r\nQuantidade Mínima: 100 peças.",0,100,0,0,0,0,0,0,13,0,0,0,0,0
84121,1356,27339,"Sacola térmica flexível. nylon 600D. Com zíper duplo, \r\ninterior forrado com PEVA e abridor de garrafas. Bolso superior com zíper. Alças com reforço. \r\nCapacidade até 15 L.  .\r\nImpressão  1 cor\r\n\r\nTamanho: ø30 x 26 mm cm.\r\nQuantidade Mínima: 50 peças.",50,100,0,0,0,0,0,105,100,0,0,0,0,0
84122,1149,27339,"Cadernos de anotações com elástico, suporte para celular e caneta, capa com material sintético, 80 folhas \r\nNÃO ACOMPANHA CANETA E SMARTPHONE. \r\nImpressão 1 cor\r\n\r\nTamanho: 21x14x1,5 cm.\r\nQuantidade Mínima: 50 peças.",50,100,0,0,0,0,0,26,25,0,0,0,0,0
84123,1278,27339,"Caixa de som Bluetooth portátil\r\n- Entrada USB\r\n- Entrada de cartão de memória micro SD\r\n- Possui rádio FM\r\n- Potência 3W\r\n- Duração da bateria: 4h. \r\nImpressão 1 cor\r\n\r\nTamanho: 7,8x11,5x3,8 cm.\r\nQuantidade Mínima: 50 peças.",50,100,0,0,0,0,0,53,52,0,0,0,0,0
84124,42,27339,caneca térmica 450ml. Gravação Laser. \r\n\r\nTamanho: 6x16 cm.\r\nQuantidade Mínima: 100 peças.,50,100,0,0,0,0,0,22,21,0,0,0,0,0
84125,897,27339,ECOBAG ALGODÃO. Impressão. 1 cor\r\n\r\nTamanho:  35x40 cm.\r\nQuantidade Mínima: 100 peças.,50,100,0,0,0,0,0,12,11,0,0,0,0,0
84126,1172,27339,"Garrafa aço inoxidável 750ml madeirado\r\n Impressão  1 cor\r\n\r\nTamanho: 27xø7,4 cm.\r\nQuantidade Mínima: 50 peças.",50,100,0,0,0,0,0,52,50,0,0,0,0,0
84127,1171,27339,"Garrafa aço inoxidável 750ml\r\nImpressão  1 cor\r\n\r\nTamanho: 27xø7,4 cm.\r\nQuantidade Mínima: 50 peças.",50,100,0,0,0,0,0,47,45,0,0,0,0,0
84128,1175,27339,"Garrafa plástica 600ml com porta pílulas.\r\nImpressão 1 cor\r\n\r\nTamanho: 23,0xø7,5 cm.\r\nQuantidade Mínima: 50 peças.",50,100,0,0,0,0,0,33,32,0,0,0,0,0
84129,1179,27339,"Garrafa plástica 600ml com filtro, alça de silicone e tampa de metal.\r\nImpressão  1 cor\r\n\r\nTamanho: 25,0xø6,4x21 cm.\r\nQuantidade Mínima: 50 peças.",50,100,0,0,0,0,0,34,33,0,0,0,0,0
84130,1028,27339,Guarda-chuva cabo madeira curvo automático 8 varetas. \r\nImpressão. 1 cor\r\n\r\nQuantidade Mínima: 50 peças.,50,100,0,0,0,0,0,36,35,0,0,0,0,0
84131,1260,27339,"Pasta A4. Linho sintético e c. sintético. Fecho magnético. \r\nBloco: 20 folhas pautadas. Placa metálica com acabamento emborrachado. \r\nAcessórios não inclusos.  \r\nImpressão  1 cor\r\n\r\nTamanho: 23,3 x 31 x 1,8 cm.\r\nQuantidade Mínima: 50 peças.",50,100,0,0,0,0,0,96,95,0,0,0,0,0
84134,164,27340,"camiseta dryfit. Impressão Serigrafia. 2X1 cor\r\n\r\nQuantidade Mínima: 100 peças.\r\n\r\nDRY RUNNING -  ( não e poliamida, a ultima corrida foi poliamida, mas não temos fio no momento)\r\nMALHA COLORIDA\r\nGOLA REDONDA COM VIES ",0,0,0,0,0,1800,0,0,0,0,0,0,19,0
84140,741,27343,cooler térmico 10 LATAS - Isolante Térmico. 	Alça com encaixe para os dedos. \r\nFormato de lata. Adesivo com impressão digital\r\n \r\n\r\nTamanho: Altura: 27cm x Largura: 25 cm.\r\nQuantidade Mínima: 100 peças.,0,100,0,0,0,0,0,0,60,0,0,0,0,0
84141,1304,27345,"Caneta Esferográfica de Metal. Com ponteira laser e LED. \r\nIncluso 3 pilhas LR41. 1,5km de escrita. Em estojo com forro de veludo.  | Estojo: 170 x 50 x 20 mm . \r\n1 gravação laser\r\n\r\nTamanho: ø1 x 13,1  cm.\r\nQuantidade Mínima: 50 peças.",50,0,0,0,0,0,0,35,0,0,0,0,0,0
84143,776,27345,CONJUNTO PORTA CARTÕES / CANETA ESPECIAL. 1 cor\r\n\r\nEM FALTA!!,50,0,0,0,0,0,0,0,0,0,0,0,0,0
84144,1259,27345,"Pasta A4. Couro sintético e poliéster. Interior em microfibra. Bloco: 20 folhas pautadas. \r\nEsferográfica não inclusa.  \r\nImpressão  1 cor\r\n\r\nTamanho: 24,5 x 31,5 x 1,5 cm.\r\nQuantidade Mínima: 50 peças.",50,0,0,0,0,0,0,65,0,0,0,0,0,0
84148,974,27347,PENDRIVE TWIST 8 GB. 1 Gravação laser\r\n. 1 cor\r\n\r\nQuantidade Mínima: 100 peças.\r\n\r\nSEM GARANTIA,0,150,0,0,0,0,0,0,26,0,0,0,0,0
84149,974,27347,PENDRIVE TWIST 16 GB. 1 Gravação laser\r\n. 1 cor\r\n\r\nQuantidade Mínima: 100 peças.\r\n\r\nSEM GARANTIA,0,150,0,0,0,0,0,0,30,0,0,0,0,0
84150,974,27347,PENDRIVE TWIST 16 GB. 1 Gravação laser\r\n. 1 cor\r\n\r\nQuantidade Mínima: 100 peças.\r\n\r\nMULTILASER GARANRIA DE 1 ANO,0,150,0,0,0,0,0,0,34,0,0,0,0,0
84152,1171,27349,"Garrafa aço inoxidável 750ml\r\nIMPRESSÃO SOMENTE 1 cor\r\n\r\nTamanho: 27xø7,4 cm.\r\nQuantidade Mínima: 50 peças.",50,0,0,0,0,0,0,50,0,0,0,0,0,0
84153,463,27350,"GA 2955 Garrafa em aço inoxidável, com parede dupla isoladas a vácuo. Fechamento da tampa em rosca e suporte em gancho. Mantém líquidos quentes e gelado por horas..\r\nGravação laser\r\n",50,0,0,0,0,0,0,90,0,0,0,0,0,0
84154,1171,27350,"Garrafa aço inoxidável 750ml (não é térmica)\r\nGravação laser. \r\n\r\nTamanho: 27xø7,4 cm.\r\nQuantidade Mínima: 50 peças.",50,0,0,0,0,0,0,50,0,0,0,0,0,0
84155,170,27351,camiseta básica poliviscose \r\nImpressão Serigrafia. 2X1X1\r\n\r\nQuantidade Mínima: 100 peças.\r\n\r\nlogo INSTITUTO EM UMA COR NAS MANGAS,0,100,0,0,0,0,0,0,25,0,0,0,0,0
84156,170,27351,camiseta básica fio poliviscose \r\nImpressão Serigrafia. 2x4x4\r\n\r\nQuantidade Mínima: 100 peças.,0,100,0,0,0,0,0,0,27,0,0,0,0,0
84157,1335,27352,"Mochila para notebook. nylon 900D de alta densidade. Sistema anti-roubo: compartimento principal com zíper oculto e parte posterior com 2 bolsos ocultos com zíper, para maior segurança. com 2 divisórias almofadadas para notebook até 15.6\'\' . 1 cor\r\n\r\nTamanho: 32 x 44 x 20 cm.\r\nQuantidade Mínima: 50 peças.",42,0,0,0,0,0,0,120,0,0,0,0,0,0
84158,1149,27352,"Cadernos de anotações com elástico, suporte para celular e caneta, capa com material sintético, 80 folhas \r\nNÃO ACOMPANHA CANETA E SMARTPHONE. 1 cor\r\n\r\nTamanho: 21x14x1,5 cm.\r\nQuantidade Mínima: 50 peças.\r\n\r\nSOMENTE NA COR VERDE",30,0,0,0,0,0,0,35,0,0,0,0,0,0
84159,1179,27352,"Garrafa plástica 600ml com filtro, alça de silicone e tampa de metal. 1 cor\r\n\r\nTamanho: 25,0xø6,4x21 cm.\r\nQuantidade Mínima: 50 peças.\r\n\r\nAZUL",30,0,0,0,0,0,0,35,0,0,0,0,0,0
84160,1317,27352,"Fone Bluetooth com Case Carregador. 1 cor\r\n\r\nTamanho: 6,7 x 5,5 cm.\r\nQuantidade Mínima: 50 peças.",30,0,0,0,0,0,0,70,0,0,0,0,0,0
84161,1278,27352,"Caixa de som Bluetooth portátil\r\n- Entrada USB\r\n- Entrada de cartão de memória micro SD\r\n- Possui rádio FM\r\n- Potência 5W\r\n- Duração da bateria: 4h. 1 cor\r\n\r\nTamanho: 7,8x11,5x3,8 cm.\r\nQuantidade Mínima: 50 peças.",30,0,0,0,0,0,0,53,0,0,0,0,0,0
84162,1337,27352,Copo para viagem. Fibra de bambu e PP. Com tampa. Capacidade até 450 ml. \r\nImpressão . 1 cor\r\n\r\nTamanho: ø93 x 134 cm.\r\nQuantidade Mínima: 100 peças.,30,0,0,0,0,0,0,12,0,0,0,0,0,0
84163,1297,27352,Mochila com compartimento para notebook.. 1 cor\r\n\r\nQuantidade Mínima: 50 peças.,30,0,0,0,0,0,0,50,0,0,0,0,0,0
84164,862,27353,GUARDA CHUVA IMPRESSÃO. 1 cor\r\n\r\nQuantidade Mínima: 360 peças.,0,0,360,0,0,0,0,0,0,27,0,0,0,0
84170,1355,27355,Kit churrasco. Aço inox e PP. Tábua e 5 peças  com estojo \r\nEstojo 350 x 230 x 40 mm  Tábua 283 x 192 x 5 mm.\r\nImpressão somente  1 cor\r\n\r\nEM FALTA!!!,50,0,0,0,0,0,0,0,0,0,0,0,0,0
84171,1316,27355,Marmita retrátil. Silicone e PP. Com 2 compartimentos e talher 2 em 1 (garfo e colher). \r\nCapacidade: 480 ml + 760 ml.\r\nImpressão SOMENTE  1 cor\r\n\r\n ,20,0,0,0,0,0,0,73,0,0,0,0,0,0
84172,1356,27355,"Sacola térmica flexível. nylon 600D. Com zíper duplo, \r\ninterior forrado com PEVA e abridor de garrafas. Bolso superior com zíper. Alças com reforço. \r\nCapacidade até 15 L.  \r\nImpressão SOMENTE  1 cor\r\n\r\nTamanho: ø30 x 26 mm cm.\r\nQuantidade Mínima: 50 peças.",50,0,0,0,0,0,0,120,0,0,0,0,0,0
84175,1179,27355,"Garrafa plástica 600ml com filtro, alça de silicone e tampa de metal. \r\nImpressão SOMENTE 1 cor\r\n\r\nTamanho: 25,0xø6,4x21 cm.\r\nQuantidade Mínima: 50 peças.",50,0,0,0,0,0,0,32,0,0,0,0,0,0
84176,1299,27355,Mochila com compartimento para notebook. \r\nImpressão 1 cor\r\n\r\nQuantidade Mínima: 50 peças.,50,0,0,0,0,0,0,155,0,0,0,0,0,0
84179,994,27357,Guarda-Chuva  cabo reto - PRETO. Impressão. 1 cor\r\n\r\nQuantidade Mínima: 72 peças.,50,0,0,0,0,0,0,36,0,0,0,0,0,0
84180,932,27357,Power Bank 4 Baterias. \r\n1  Gravação laser\r\nQuantidade Mínima: 50 peças.,50,0,0,0,0,0,0,53,0,0,0,0,0,0
84181,931,27357,Power Bank 2 Baterias/Lanterna visor Led. 1800mAh.\r\n\r\nQuantidade Mínima: 50 peças.,50,0,0,0,0,0,0,42,0,0,0,0,0,0
84183,1315,27358,kit Cuia e Bomba. Impressão  1 cor\r\n\r\n ,0,0,0,0,3000,5000,10000,0,0,0,0,54,52,50
84188,1317,27359,"Fone Bluetooth com Case Carregador. 1 cor\r\n\r\nTamanho: 6,7 x 5,5 cm.\r\nQuantidade Mínima: 50 peças.\r\n\r\nACOMPANHA EMBALAGEM DE PRESENTE",0,100,0,0,0,0,0,0,45,0,0,0,0,0
84189,952,27360,Copo com Canudo.  Impressão 1 cor\r\n\r\nQuantidade Mínima: 200 peças.,0,0,300,0,0,0,0,0,0,6,0,0,0,0
84190,272,27361,frasqueira em nylon. Impressão Serigrafia. 1 cor\r\n\r\nTamanho: 19x12x14 cm.\r\nQuantidade Mínima: 50 peças.,50,0,0,0,0,0,0,13,0,0,0,0,0,0
84192,862,27362,GUARDA CHUVA IMPRESSÃO. 1 cor\r\n\r\nQuantidade Mínima: 108 peças.\r\n\r\ndisponivel na cor verde,20,0,0,0,0,0,0,30,0,0,0,0,0,0
84200,811,27364,CHAPÉU AUSTRALIANO. Impressão 4 cores\r\n\r\nQuantidade Mínima: 100 peças.,0,100,0,0,0,0,0,0,23,0,0,0,0,0
84202,1334,27364,"estojo com 12 lápis de cor.     \r\nImpressão . 1 cor\r\n\r\nTamanho: 9 x 18 x 0,9 cm.\r\nEM FALTA!!",50,0,0,0,0,0,0,0,0,0,0,0,0,0
84203,1045,27365,"Kit vinho c/ 3 peças. Impressão\r\n. 1 cor\r\n\r\nTamanho: 18,5 x 11,5 x 4  cm.\r\nQuantidade Mínima: 100 peças.",0,0,350,0,0,0,0,0,0,27,0,0,0,0
84204,1335,27365,"Mochila para notebook. nylon 900D de alta densidade. Sistema anti-roubo: compartimento principal com zíper oculto e parte posterior com 2 bolsos ocultos com zíper, para maior segurança. com 2 divisórias almofadadas para notebook até 15.6\'\' . 1 cor\r\n\r\nTamanho: 32 x 44 x 20 cm.\r\nQuantidade Mínima: 50 peças.",0,0,350,0,0,0,0,0,0,120,0,0,0,0
84205,946,27366,NECESSAIRE ESPECIAL VIAGEM. 1 cor\r\n\r\nQuantidade Mínima: 100 peças.,0,0,0,400,0,0,0,0,0,0,45,0,0,0
84206,775,27366,PORTA CARTÕES /CANETA/CHAVEIRO. 1 cor\r\n\r\nQuantidade Mínima: 100 peças.,0,0,0,400,0,0,0,0,0,0,35,0,0,0
84207,739,27366,"Conjunto para vinho. Bambu e zinco. Saca-rolhas com canivete de sommelier,\r\ngargantilha, salva-gotas com tampa e rolha. . 1 cor\r\n\r\nTamanho: 36,3 x 11,2 x 11,9  cm.\r\nQuantidade Mínima: 100 peças.",0,0,0,400,0,0,0,0,0,0,130,0,0,0
84208,1310,27366,Kit manicure c/ 4 pçs. 1 cor\r\n\r\nTamanho: 10 x 5 x 2 cm.\r\nQuantidade Mínima: 100 peças.,0,0,0,400,0,0,0,0,0,0,9,0,0,0
84210,1057,27366,"Kit de manicure. Incluso 4 peças. Em bolsa de PVC. 1 cor\r\n\r\nTamanho: 6,6 x 10,5 cm.\r\nQuantidade Mínima: 100 peças.",0,0,0,400,0,0,0,0,0,0,9,0,0,0
84216,1172,27368,"Garrafa aço inoxidável 750ml \r\ncor madeirado\r\nImpressão  1 cor\r\n\r\nTamanho: 27xø7,4 cm.\r\nQuantidade Mínima: 50 peças.",50,0,0,0,0,0,0,51,0,0,0,0,0,0
84218,167,27370,camiseta poliviscose. Impressão Serigrafia. 4X4 cor\r\n\r\nQuantidade Mínima: 100 peças.\r\n\r\nMINIMO 100 PEÇAS DE CADA ARTE,0,0,300,0,0,0,0,0,0,27,0,0,0,0
84220,1297,27372,Mochila com compartimento para notebook.. 1 cor\r\n\r\nQuantidade Mínima: 50 peças.,30,0,0,0,0,0,0,50,0,0,0,0,0,0
84221,1278,27372,"Caixa de som Bluetooth portátil\r\n- Entrada USB\r\n- Entrada de cartão de memória micro SD\r\n- Possui rádio FM\r\n- Potência 5W\r\n- Duração da bateria: 4h. 1 cor\r\n\r\nTamanho: 7,8x11,5x3,8 cm.\r\nQuantidade Mínima: 50 peças.",30,0,0,0,0,0,0,55,0,0,0,0,0,0
84222,1335,27372,"Mochila para notebook. nylon 900D de alta densidade. Sistema anti-roubo: compartimento principal com zíper oculto e parte posterior com 2 bolsos ocultos com zíper, para maior segurança. com 2 divisórias almofadadas para notebook até 15.6\'\' . 1 cor\r\n\r\nTamanho: 32 x 44 x 20 cm.\r\nQuantidade Mínima: 50 peças.",42,0,0,0,0,0,0,120,0,0,0,0,0,0
84223,1337,27372,Copo para viagem. Fibra de bambu e PP. Com tampa. Capacidade até 450 ml. \r\nImpressão . 1 cor\r\n\r\nTamanho: ø93 x 134 cm.\r\nQuantidade Mínima: 100 peças.,30,0,0,0,0,0,0,12,0,0,0,0,0,0
84224,1317,27372,"Fone Bluetooth com Case Carregador. 1 cor\r\n\r\nTamanho: 6,7 x 5,5 cm.\r\nQuantidade Mínima: 50 peças.",30,0,0,0,0,0,0,70,0,0,0,0,0,0
84225,1179,27372,"Garrafa plástica 600ml com filtro, alça de silicone e tampa de metal. 1 cor\r\n\r\nTamanho: 25,0xø6,4x21 cm.\r\nQuantidade Mínima: 50 peças.",30,0,0,0,0,0,0,35,0,0,0,0,0,0
